gwcode,year,date,itt_alleg_vtall,itt_alleg_vtcriminal,itt_alleg_vtdissident,itt_alleg_vtmarginalized,itt_alleg_vtpow,itt_alleg_vtstateagent,itt_alleg_vtunst,itt_LoTUnknown,itt_LoTCriminal,itt_LoTDissident,itt_LoTMarginalized,itt_LoTStateAgent,itt_RstrctAccess,NY.GDP.MKTP.KD,NY.GDP.MKTP.KD.ZG,NY.GDP.PCAP.KD,NY.GDP.PCAP.KD.ZG,pop,ln_NY.GDP.MKTP.KD,norm_ln_NY.GDP.MKTP.KD,norm_ln_pop,v2x_elecoff,v2xel_frefair,v2asuffrage,v2x_jucon,v2xlg_legcon,v2clacjust,v2clsocgrp,v2pepwrses,v2pepwrsoc,regime,dd_democracy,LJI,post.sd,ht_colonial,mrs_legalsys,epr_groups,epr_elf,epr_excluded_groups_count,epr_excluded_group_pop,epr_inpower_groups_count,epr_inpower_groups_pop,epr_regaut_groups_count,epr_regaut_group_pop,norm_ln1p_epr_excluded_groups_count,norm_sqrt_epr_excluded_group_pop,internal_confl,internal_confl_major,internal_confl_minor,internal_confl_part,internal_confl_part_major,internal_confl_part_minor,war,war_major,war_minor,any_conflict,any_conflict_major,any_conflict_minor,ext_conf,ext_conf_major,ext_conf_minor,gtd_events,gtd_killed,ccp_torture,ccp_prerel,ccp_habcorp,ccp_dueproc,ccp_speedtri,gmfd_functionallyfree,igo_n,igo_total,igo_p,NE.TRD.GNFS.ZS,norm_ln_NE.TRD.GNFS.ZS,hro_n,hro_secloc,year_poly1,year_poly2,yy_Unknown,yy_Criminal,yy_Dissident,yy_Marginalized,yy_StateAgent
811,1999,1999-01-01,1,1,0,0,0,0,0,Widespread,Widespread,No Allegations,No Allegations,No Allegations,0,4.7342357991357495,12.705381134354269,398.38276762564504,9.993910474181877,11883.636,1.5548203195546992,-0.9747990140406132,0.03638629735977571,1,0.3525547073923162,1,0.16260578754632285,0.17705956764025788,-1.631190424333953,-0.5781257412078074,-1.6013234165206418,0.23738135221394813,Civilian dictatorship,0,0.1747,0.0477,French,Civil,6,0.9032,2,0.02,4,0.976,0,0,0.20140559093179905,-0.5741374246938749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,1,0,0,0,36,330,0.10909090909090909,94.1768880777248,0.5760028890374954,15,NA,-0.007811750498621271,-0.02498464437948353,TRUE,TRUE,FALSE,FALSE,FALSE
811,2000,2000-01-01,0,0,0,0,0,0,0,"Allegation, No LoT","Allegation, No LoT",No Allegations,No Allegations,No Allegations,0,5.24136689185216,10.711994801969709,431.3046584926806,8.26388426970611,12152.354,1.6565823215393156,-0.9258104182229971,0.052222208730809454,1,0.34199884633652006,1,0.16260578754632285,0.17705956764025788,-1.631190424333953,-0.6901339042265011,-1.2123358950296166,0.23738135221394813,Civilian dictatorship,0,0.195,0.0473,French,Civil,6,0.9032,2,0.02,4,0.976,0,0,0.20140559093179905,-0.5741374246938749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,1,0,1,0,0,0,36,330,0.10909090909090909,110.885295448284,0.8272277293058742,20,NA,-6.513669266272089e-5,-0.027773657456082283,FALSE,FALSE,FALSE,FALSE,FALSE
811,2001,2001-01-01,1,0,0,0,0,0,1,"Allegation, No LoT",No Allegations,No Allegations,No Allegations,No Allegations,0,5.63167088444008,7.446606975647074,454.07644785359173,5.279745746427547,12402.473,1.7284061804366166,-0.8912341527706599,0.06665050494456155,1,0.34199884633652006,1,0.16260578754632285,0.17705956764025788,-1.631190424333953,-0.6901339042265011,-1.2123358950296166,0.23738135221394813,Civilian dictatorship,0,0.2121,0.0455,French,Civil,6,0.9032,2,0.02,4,0.976,0,0,0.20140559093179905,-0.5741374246938749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,1,0,1,0,0,0,35,323,0.10835913312693499,113.743477123148,0.8663746066230538,20.3333333333334,NA,0.007681477113295828,-0.025012582290991466,FALSE,FALSE,FALSE,FALSE,FALSE
811,2002,2002-01-01,1,0,1,0,0,0,0,No Allegations,Several,No Allegations,Several,No Allegations,0,6.00217510492402,6.578939502796903,475.05372730384795,4.619768223922493,12634.729,1.7921219210218036,-0.8605611647999667,0.0797901559544435,1,0.34199884633652006,1,0.16260578754632285,0.17705956764025788,-1.631190424333953,-0.6901339042265011,-1.2123358950296166,0.23738135221394813,Civilian dictatorship,0,0.2275,0.0439,French,Civil,6,0.9032,2,0.02,4,0.976,0,0,0.20140559093179905,-0.5741374246938749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,0,1,0,0,0,39,327,0.11926605504587157,119.692936082198,0.9447991809686713,20.6666666666666,NA,0.015428090919254378,-0.016701418884211068,FALSE,FALSE,FALSE,FALSE,FALSE
811,2003,2003-01-01,1,0,0,0,0,0,1,Widespread,Routinely,No Allegations,Several,No Allegations,0,6.51271385050169,8.505895557076268,506.70279462811453,6.662207978851116,12853.124,1.8737562434696073,-0.8212621067110254,0.09192712628808504,1,0.377452632028098,1,0.16260578754632285,0.18794086441759883,-1.631190424333953,-0.6901339042265011,-1.2123358950296166,0.23738135221394813,Civilian dictatorship,0,0.241,0.0422,French,Civil,6,0.9032,2,0.02,4,0.976,0,0,0.20140559093179905,-0.5741374246938749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,42,327,0.12844036697247707,123.080812205448,0.9877333667626412,21,NA,0.023174704725212932,-0.0028401672357411,TRUE,FALSE,FALSE,FALSE,FALSE
811,2004,2004-01-01,2,1,0,0,0,0,1,"Allegation, No LoT",Widespread,No Allegations,Several,No Allegations,0,7.1861629003665195,10.340528776847039,550.099939729713,8.564615305397918,13063.377,1.9721573575641551,-0.7738914544796587,0.10341833165451725,1,0.3633987104715991,1,0.16260578754632285,0.22623850136386836,-1.631190424333953,-0.6901339042265011,-1.2123358950296166,0.23738135221394813,Civilian dictatorship,0,0.2524,0.0414,French,Civil,6,0.9032,2,0.02,4,0.976,0,0,0.20140559093179905,-0.5741374246938749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,46,327,0.14067278287461774,134.511417364277,1.1243397546088283,NA,NA,0.03092131853117148,0.01657117265441845,FALSE,TRUE,FALSE,FALSE,FALSE
811,2005,2005-01-01,3,0,1,2,0,0,0,No Allegations,No Allegations,No Allegations,No Allegations,No Allegations,0,8.13833573042109,13.250086913643525,613.2790098975207,11.485016740567216,13270.201,2.0965857033883037,-0.7139911987559628,0.11454308050835704,1,0.3423495803864701,1,0.16260578754632285,0.22623850136386836,-1.631190424333953,-0.6901339042265011,-1.2123358950296166,0.23738135221394813,Civilian dictatorship,0,0.2621,0.0411,French,Civil,6,0.9032,2,0.02,4,0.976,0,0,0.20140559093179905,-0.5741374246938749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,47,324,0.14506172839506173,136.831930064782,1.150649981806339,NA,NA,0.038667932337130034,0.041532600786267575,FALSE,FALSE,FALSE,FALSE,FALSE
812,1995,1995-01-01,9,2,2,2,0,2,1,No Allegations,No Allegations,No Allegations,No Allegations,No Allegations,0,2.6557482330947297,7.031254327620981,547.3599298865068,4.570665566944903,4851.923,0.9767264353646625,-1.2530955007931304,-0.5980164917895302,0,0.1519882996641926,1,0.5297034216464441,0.2771542508321685,-0.3939233884389494,-0.3493145509319359,1.0272305471407992,-0.5323956214441486,Military dictatorship,0,0.2338,0.0291,French,Civil,6,0.35020000000000007,2,0.1,4,0.9,0,0,0.20140559093179905,0.10697163836523797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,323,0.09287925696594428,60.5544661404946,-0.10332486789392818,NA,NA,-0.03879820572245547,0.041672290343807275,FALSE,FALSE,FALSE,FALSE,FALSE
812,1996,1996-01-01,8,2,2,2,0,2,0,No Allegations,No Allegations,No Allegations,No Allegations,No Allegations,0,2.8397470680093297,6.928323725181848,572.8553467917909,4.65788880646971,4957.18,1.0437149876468923,-1.2208469694340727,-0.5828170168262106,0,0.1519882996641926,1,0.5297034216464441,0.2771542508321685,-0.3939233884389494,-0.3493145509319359,1.0272305471407992,-0.5323956214441486,Military dictatorship,0,0.2363,0.0278,French,Civil,6,0.35020000000000007,2,0.1,4,0.9,0,0,0.20140559093179905,0.10697163836523797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,29,325,0.08923076923076922,63.7571736099789,-0.02404720594346708,NA,NA,-0.031051591916496923,0.01668292430045021,FALSE,FALSE,FALSE,FALSE,FALSE
812,1997,1997-01-01,10,2,3,3,0,2,0,No Allegations,No Allegations,No Allegations,No Allegations,No Allegations,0,3.0348970784488203,6.8720912731249335,600.19493221499215,4.772511171679444,5056.519,1.1101775123874635,-1.1888516696361542,-0.5687652892329256,0,0.15506933276099938,1,0.5297034216464441,0.2771542508321685,-0.3939233884389494,-0.3493145509319359,1.0272305471407992,-0.5323956214441486,Military dictatorship,0,0.2384,0.028,French,Civil,6,0.35020000000000007,2,0.1,4,0.9,0,0,0.20140559093179905,0.10697163836523797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,328,0.09146341463414634,65.1569707659458,0.009359283888678368,NA,NA,-0.02330497811053837,-0.002756353501217277,FALSE,FALSE,FALSE,FALSE,FALSE
812,1998,1998-01-01,13,2,3,4,0,2,2,No Allegations,No Allegations,No Allegations,No Allegations,No Allegations,0,3.15530990049614,3.9676080913051797,612.5907754824169,2.065302887793216,5150.763,1.1490867163662724,-1.170120638110348,-0.5556871438027529,0,0.15506933276099938,1,0.5297034216464441,0.2771542508321685,-0.3939233884389494,-0.3493145509319359,0.5291605030600077,-0.5323956214441486,Military dictatorship,0,0.2415,0.0288,French,Civil,6,0.35020000000000007,2,0.1,4,0.9,0,0,0.20140559093179905,0.10697163836523797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,337,0.09792284866468842,84.2695405093512,0.40502277258270386,NA,NA,-0.01555836430457982,-0.01664554306119519,FALSE,FALSE,FALSE,FALSE,FALSE
812,1999,1999-01-01,10,3,2,2,0,2,1,"Allegation, No LoT",No Allegations,No Allegations,No Allegations,No Allegations,0,3.3858487080963897,7.30637607304436,645.9960399200635,5.453112546681727,5241.284,1.219604601110916,-1.136173073338668,-0.543349010763103,0,0.15506933276099938,1,0.5297034216464441,0.2771542508321685,-0.3939233884389494,-0.3493145509319359,0.5291605030600077,-0.5323956214441486,Military dictatorship,0,0.2441,0.0291,French,Civil,6,0.35020000000000007,2,0.1,4,0.9,0,0,0.20140559093179905,0.10697163836523797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,330,0.1,80.0584561631629,0.3261682308234554,NA,NA,-0.007811750498621271,-0.02498464437948353,FALSE,FALSE,FALSE,FALSE,FALSE
812,2000,2000-01-01,19,4,4,4,0,2,5,Widespread,Routinely,No Allegations,No Allegations,No Allegations,1,3.5821867045719498,5.798782326158525,672.1678299027321,4.051385514051633,5329.304,1.2759734252762414,-1.109036917505503,-0.5315544307825928,0,0.15506933276099938,1,0.5297034216464441,0.2771542508321685,-0.3939233884389494,-0.3493145509319359,0.5291605030600077,-0.5323956214441486,Military dictatorship,0,0.2477,0.0293,French,Civil,6,0.35020000000000007,2,0.1,4,0.9,0,0,0.20140559093179905,0.10697163836523797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,33,330,0.1,68.8373013683372,0.09387920526137045,NA,NA,-6.513669266272089e-5,-0.027773657456082283,TRUE,FALSE,FALSE,FALSE,FALSE
812,2001,2001-01-01,15,5,5,3,0,1,1,Continued,No Allegations,No Allegations,No Allegations,No Allegations,0,3.78821305216281,5.7514128821903165,699.6334799309584,4.086129803653464,5414.568,1.3318944177133738,-1.0821163494860493,-0.5203134496544085,0,0.15506933276099938,1,0.5297034216464441,0.2771542508321685,-0.3939233884389494,-0.3493145509319359,0.5291605030600077,-0.5323956214441486,Military dictatorship,0,0.2503,0.0293,French,Civil,6,0.35020000000000007,2,0.1,4,0.9,0,0,0.20140559093179905,0.10697163836523797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,34,323,0.10526315789473684,65.8994368798482,0.026788275598644745,NA,NA,0.007681477113295828,-0.025012582290991466,FALSE,FALSE,FALSE,FALSE,FALSE
812,2002,2002-01-01,16,8,3,3,0,0,2,Widespread,Several,No Allegations,"Allegation, No LoT",No Allegations,1,4.01242767283985,5.918743681774417,729.8941989673516,4.325224550343046,5497.273,1.3893964628332003,-1.0544346569866492,-0.5095777024367084,0,0.18925284423261848,1,0.5297034216464441,0.2771542508321685,-0.3939233884389494,-0.3493145509319359,0.5291605030600077,-0.5323956214441486,Military dictatorship,0,0.2533,0.0302,French,Civil,6,0.35020000000000007,2,0.1,4,0.9,0,0,0.20140559093179905,0.10697163836523797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,327,0.11009174311926606,67.2549028523532,0.05810652911693858,NA,NA,0.015428090919254378,-0.016701418884211068,TRUE,FALSE,FALSE,FALSE,FALSE
812,2003,2003-01-01,12,0,5,4,0,0,3,Widespread,Widespread,No Allegations,Widespread,No Allegations,1,4.25586175218768,6.067002303758314,762.7462610934581,4.500934816660458,5579.656,1.4482972684731488,-1.026079596113696,-0.4990431409499099,0,0.18925284423261848,1,0.5297034216464441,0.2771542508321685,-0.3939233884389494,-0.3493145509319359,0.5291605030600077,-0.5323956214441486,Military dictatorship,0,0.2567,0.0314,French,Civil,6,0.35020000000000007,2,0.1,4,0.9,0,0,0.20140559093179905,0.10697163836523797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,36,327,0.11009174311926606,60.5720958822186,-0.1028770970603558,NA,NA,0.023174704725212932,-0.0028401672357411,TRUE,TRUE,FALSE,TRUE,FALSE
812,2004,2004-01-01,13,0,4,8,0,0,1,"Allegation, No LoT",Widespread,No Allegations,Several,No Allegations,1,4.52643648244702,6.357695480128174,799.0736304556133,4.762706972837467,5664.605,1.5099349814582368,-0.9964069781456928,-0.48834210459390287,0,0.18925284423261848,1,0.5297034216464441,0.2771542508321685,-0.3939233884389494,-0.3493145509319359,0.5291605030600077,-0.050040135155011864,Military dictatorship,0,0.2605,0.0328,French,Civil,6,0.35020000000000007,2,0.1,4,0.9,0,0,0.20140559093179905,0.10697163836523797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,327,0.1162079510703364,66.0797516217561,0.030991429481038047,NA,NA,0.03092131853117148,0.01657117265441845,FALSE,TRUE,FALSE,FALSE,FALSE
812,2005,2005-01-01,10,1,3,5,0,0,1,Continued,No Allegations,No Allegations,No Allegations,No Allegations,1,4.84815605011908,7.107568369061404,842.5676300592106,5.443052798375796,5754.026,1.5785984368048886,-0.963352142393478,-0.4772497285161757,0,0.18925284423261848,1,0.5297034216464441,0.2771542508321685,-0.3939233884389494,-0.3493145509319359,-0.021767165838096014,-0.050040135155011864,Military dictatorship,0,0.2651,0.0349,French,Civil,6,0.35020000000000007,2,0.1,4,0.9,0,0,0.20140559093179905,0.10697163836523797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,324,0.11728395061728394,71.7926462754038,0.15854037282117436,NA,NA,0.038667932337130034,0.041532600786267575,FALSE,FALSE,FALSE,FALSE,FALSE
816,1995,1995-01-01,22,2,12,8,0,0,0,No Allegations,No Allegations,Several,No Allegations,No Allegations,0,42.928766424808494,9.540479682930004,570.869021593319,7.68482851674877,75198.977,3.7595421472512616,0.08656204805435319,1.3430107583609832,0,0.5676481249393963,1,0.17342256563529726,0.39195767693263195,1.1843434526346943,1.0256211668539144,0.690543062292322,0.7013263110539257,Civilian dictatorship,0,0.2078,0.0295,French,Civil,10,0.723934,9,0.106,1,0.85,0,0,1.827579328259778,0.14339734759044978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,38,323,0.11764705882352941,74.721265920303,0.2200426499541485,NA,NA,-0.03879820572245547,0.041672290343807275,FALSE,FALSE,FALSE,FALSE,FALSE
816,1996,1996-01-01,31,6,15,10,0,0,0,"Allegation, No LoT",No Allegations,Several,No Allegations,No Allegations,1,46.938322472167386,9.340021578262206,614.595409025144,7.659618192240123,76372.719,3.8488344520801245,0.1295476865596354,1.3539794149610629,0,0.5727632334120425,1,0.17342256563529726,0.3976915933095135,0.901602577906679,1.0256211668539144,0.690543062292322,0.7013263110539257,Civilian dictatorship,0,0.2099,0.0295,French,Civil,10,0.723934,9,0.106,1,0.85,0,0,1.827579328259778,0.14339734759044978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,38,325,0.11692307692307692,92.7057468023717,0.551784589731731,NA,NA,-0.031051591916496923,0.01668292430045021,FALSE,FALSE,FALSE,FALSE,FALSE
816,1997,1997-01-01,21,2,11,8,0,0,0,No Allegations,No Allegations,No Allegations,No Allegations,No Allegations,0,50.76458829237942,8.151688468374353,655.421594078285,6.6427741655113355,77453.335,3.9271990306519338,0.16727267812036078,1.3639297765280234,0,0.5842356605694187,1,0.17342256563529726,0.3976915933095135,0.901602577906679,1.0256211668539144,0.690543062292322,0.7013263110539257,Military dictatorship,0,0.2129,0.0299,French,Civil,10,0.723934,9,0.106,1,0.85,0,0,1.827579328259778,0.14339734759044978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,37,328,0.11280487804878049,94.344484070014,0.5787378579278439,NA,NA,-0.02330497811053837,-0.002756353501217277,FALSE,FALSE,FALSE,FALSE,FALSE
816,1998,1998-01-01,21,2,11,8,0,0,0,"Allegation, No LoT","Allegation, No LoT",No Allegations,No Allegations,No Allegations,1,53.69086616685195,5.764407774999723,684.3707271492083,4.416872030533909,78452.897,3.983242897045117,0.19425239810667919,1.3730109597110862,0,0.5842356605694187,1,0.17342256563529726,0.3976915933095135,0.901602577906679,1.0256211668539144,0.39920063576273757,0.7013263110539257,Military dictatorship,0,0.2165,0.0294,French,Civil,10,0.723934,9,0.106,1,0.85,0,0,1.827579328259778,0.14339734759044978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,41,337,0.12166172106824925,97.0012485118983,0.6214559078356452,NA,NA,-0.01555836430457982,-0.01664554306119519,FALSE,FALSE,FALSE,FALSE,FALSE
816,1999,1999-01-01,15,1,8,6,0,0,0,"Allegation, No LoT",No Allegations,No Allegations,No Allegations,No Allegations,1,56.25341720738992,4.772787670391627,708.5583026613184,3.5342796751206884,79391.374,4.029866789592901,0.2166973086127894,1.381432473247495,0,0.5842356605694187,1,0.17342256563529726,0.3976915933095135,0.901602577906679,1.0256211668539144,0.39920063576273757,0.7013263110539257,Military dictatorship,0,0.2209,0.0304,French,Civil,10,0.723934,9,0.106,1,0.85,0,0,1.827579328259778,0.14339734759044978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,41,330,0.12424242424242424,102.787406603658,0.7105789861597128,NA,NA,-0.007811750498621271,-0.02498464437948353,FALSE,FALSE,FALSE,FALSE,FALSE
816,2000,2000-01-01,6,1,3,2,0,0,0,No Allegations,No Allegations,No Allegations,No Allegations,No Allegations,0,60.072174713261504,6.788489829503047,748.231353394045,5.599122977419933,80285.562,4.095546751190968,0.24831587968345942,1.3893644495943274,0,0.5842356605694187,1,0.20098540629105513,0.3976915933095135,1.16500515824668,1.0256211668539144,0.39920063576273757,0.7013263110539257,Military dictatorship,0,0.2253,0.0322,French,Civil,10,0.723934,9,0.106,1,0.85,0,0,1.827579328259778,0.14339734759044978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,41,330,0.12424242424242424,111.417094419784,0.8345873160606972,NA,NA,-6.513669266272089e-5,-0.027773657456082283,FALSE,FALSE,FALSE,FALSE,FALSE
816,2001,2001-01-01,16,5,4,7,0,0,0,"Allegation, No LoT",Several,No Allegations,Several,No Allegations,1,64.2141498716886,6.894997855825441,791.4002215320007,5.769454586758211,81139.919,4.162223589396549,0.28041435075858234,1.3968610018350185,0,0.5747398284227463,1,0.20098540629105513,0.3976915933095135,1.16500515824668,1.0256211668539144,0.058035988341212666,0.7013263110539257,Civilian dictatorship,0,0.2292,0.034,French,Civil,10,0.723934,9,0.106,1,0.85,0,0,1.827579328259778,0.14339734759044978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,0,0,43,323,0.13312693498452013,111.955937998712,0.8420086513589049,NA,NA,0.007681477113295828,-0.025012582290991466,FALSE,FALSE,FALSE,FALSE,FALSE
816,2002,2002-01-01,15,3,6,4,0,1,1,"Allegation, No LoT",Widespread,No Allegations,Several,No Allegations,1,68.76039601520806,7.0798198724170165,838.986527867273,6.0129255767902405,81956.496,4.2306279398815425,0.3133444524932402,1.4039526402010627,0,0.5523002386321684,1,0.20098540629105513,0.3772260105610809,1.16500515824668,1.0256211668539144,0.058035988341212666,0.7013263110539257,Civilian dictatorship,0,0.2303,0.0352,French,Civil,10,0.723934,9,0.106,1,0.85,0,0,1.827579328259778,0.14339734759044978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,42,327,0.12844036697247707,116.696868653395,0.9058054009966919,NA,NA,0.015428090919254378,-0.016701418884211068,FALSE,TRUE,FALSE,FALSE,FALSE
816,2003,2003-01-01,10,1,6,2,0,1,0,"Allegation, No LoT",Routinely,Routinely,Routinely,No Allegations,1,73.80823083786632,7.341195099489845,891.9675680729966,6.314885691955374,82747.662,4.3014702543559125,0.34744819891023776,1.4107565197455607,0,0.5523002386321684,1,0.20098540629105513,0.3772260105610809,1.16500515824668,1.0256211668539144,0.058035988341212666,0.7013263110539257,Civilian dictatorship,0,0.2316,0.0361,French,Civil,10,0.723934,9,0.106,1,0.85,0,0,1.827579328259778,0.14339734759044978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,45,327,0.13761467889908258,124.327954439793,1.003241296341943,NA,NA,0.023174704725212932,-0.0028401672357411,FALSE,FALSE,FALSE,FALSE,FALSE
816,2004,2004-01-01,10,1,6,3,0,0,0,"Allegation, No LoT",No Allegations,No Allegations,No Allegations,No Allegations,1,79.37072217976025,7.536410612676785,950.232594515081,6.532191138738365,83527.678,4.374129561962237,0.3824266523928269,1.4174011233305817,0,0.5523002386321684,1,0.20098540629105513,0.3772260105610809,1.16500515824668,1.0256211668539144,0.058035988341212666,0.7013263110539257,Civilian dictatorship,0,0.2332,0.0363,French,Civil,10,0.723934,9,0.106,1,0.85,0,0,1.827579328259778,0.14339734759044978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,51,327,0.1559633027522936,133.016497868887,1.1071487023756164,NA,NA,0.03092131853117148,0.01657117265441845,FALSE,FALSE,FALSE,FALSE,FALSE
816,2005,2005-01-01,9,0,5,4,0,0,0,"Allegation, No LoT",No Allegations,No Allegations,No Allegations,No Allegations,1,85.36102720474547,7.547247726205971,1012.4801167624311,6.550766897142268,84308.843,4.446889640716142,0.41745361747034004,1.4239936161833662,0,0.5203929839078726,1,0.20098540629105513,0.3772260105610809,1.16500515824668,1.0256211668539144,0.058035988341212666,0.7013263110539257,Civilian dictatorship,0,0.2336,0.0363,French,Civil,10,0.723934,9,0.106,1,0.85,0,0,1.827579328259778,0.14339734759044978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,51,324,0.1574074074074074,130.714846045026,1.080299082267472,NA,NA,0.038667932337130034,0.041532600786267575,FALSE,FALSE,FALSE,FALSE,FALSE
820,1995,1995-01-01,5,2,0,3,0,0,0,No Allegations,Routinely,No Allegations,Routinely,No Allegations,0,128.613226397087,9.829085180571,6275.163704530637,7.103115055445495,20495.597,4.856809655636893,0.6147905952898169,0.42239294425314206,1,0.20970844299887115,1,0.5284465645926736,0.12887077493078142,0.07306474171679736,0.03164688653865036,0.6238187548568568,0.12514326045762825,Civilian dictatorship,0,0.4605,0.0381,British,Common,5,0.40436999999999995,2,0.059,3,0.9029999999999999,2,0.059,0.20140559093179905,-0.17874317556335464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,70,323,0.21671826625386997,192.114063792297,1.6726241884045951,36,2,-0.03879820572245547,0.041672290343807275,FALSE,FALSE,FALSE,FALSE,FALSE
820,1996,1996-01-01,1,0,0,1,0,0,0,No Allegations,Systematic,No Allegations,Systematic,No Allegations,0,141.478022462264,10.00270067516818,6729.575335041691,7.241430692604416,21023.321,4.952144386732271,0.6606850796546054,0.44039716924145755,1,0.20970844299887115,1,0.5284465645926736,0.12887077493078142,0.07306474171679736,0.03164688653865036,0.6238187548568568,0.12514326045762825,Civilian dictatorship,0,0.4505,0.0381,British,Common,5,0.40436999999999995,2,0.059,3,0.9029999999999999,2,0.059,0.20140559093179905,-0.17874317556335464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,325,0.2123076923076923,181.767698862181,1.587468503600871,41,2,-0.031051591916496923,0.01668292430045021,FALSE,TRUE,FALSE,TRUE,FALSE
820,1997,1997-01-01,5,1,2,2,0,0,0,No Allegations,Systematic,No Allegations,Systematic,No Allegations,0,151.838092828066,7.322741854527484,7040.84417128265,4.6253860124003,21565.325,5.02281477437748,0.694706059874204,0.4584241224171149,1,0.20970844299887115,1,0.5284465645926736,0.12887077493078142,0.07306474171679736,0.03164688653865036,0.6238187548568568,0.12514326045762825,Civilian dictatorship,0,0.4434,0.038,British,Common,5,0.40436999999999995,2,0.059,3,0.9029999999999999,2,0.059,0.20140559093179905,-0.17874317556335464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,72,328,0.21951219512195122,185.664756294469,1.6200990853235864,46,2,-0.02330497811053837,-0.002756353501217277,FALSE,TRUE,FALSE,TRUE,FALSE
820,1998,1998-01-01,42,10,14,15,0,2,1,No Allegations,Routinely,Several,Routinely,No Allegations,1,140.663697157845,-7.359415191597766,6360.997858944443,-9.655750018031682,22113.464,4.946371914892791,0.6579061908326698,0.47620008542346365,1,0.20970844299887115,1,0.5284465645926736,0.12887077493078142,0.07306474171679736,0.03164688653865036,0.6238187548568568,0.12514326045762825,Civilian dictatorship,0,0.4372,0.0382,British,Common,5,0.40436999999999995,2,0.059,3,0.9029999999999999,2,0.059,0.20140559093179905,-0.17874317556335464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,73,337,0.2166172106824926,209.491463190747,1.8058246105491502,46,2,-0.01555836430457982,-0.01664554306119519,FALSE,FALSE,FALSE,FALSE,FALSE
820,1999,1999-01-01,26,1,20,2,0,2,1,No Allegations,Systematic,Several,Systematic,No Allegations,0,149.297089129346,6.137612010733013,6589.65415290688,3.5946607597252203,22656.286,5.005938207565703,0.6865816195702867,0.49337459239017584,1,0.2231444456656472,1,0.5284465645926736,0.12887077493078142,0.07306474171679736,0.03164688653865036,0.6238187548568568,0.12514326045762825,Civilian dictatorship,0,0.432,0.0391,British,Common,5,0.40436999999999995,2,0.059,3,0.9029999999999999,2,0.059,0.20140559093179905,-0.17874317556335464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,74,330,0.22424242424242424,217.569472613261,1.8640236143426638,46,2,-0.007811750498621271,-0.02498464437948353,FALSE,TRUE,FALSE,TRUE,FALSE
